ID,F2,F3,F4,F8,F11,F25,F39,F52,F53,F54,F55,F69,F72,F73,F74,F75,F76,F77,F78,F79,F81,F82,F83,F84,F85,F86,F92,F93,F94,F95,F98,F99,F109,F110,F116,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F136,F139,COVID_TCPM
8976,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate with dry winter, and  Hot summer",144777.3596,0.478212625,,,,,35.14020235,,,,,2647.333561,3368.930539,3857.917753,4419.97467,1747.108848,2548.88497,3144.029247,,,,,,,,15.03203988,17.3489556,4.124019616,4.697025073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.151999379,low
12713,0,1,0,Tropical and Subtropical Moist Broadleaf Forests,Tropical monsoon,54673.44122,0.489393917,,,,,101.6271679,,,,,5381.928912,6965.818319,7793.724262,8942.111645,1220.956628,2055.745893,1772.180432,,,,,,,,29.41645632,33.95057781,28.38357681,31.47012089,0,0,0,0,0,15,1.392974973,1.587318182,1.784965992,1.822715998,36394.92847,51629.06311,51257.21973,54673.44122,available,0.646831609,low
5620,0,1,1,Deserts and Xeric Shrublands,"Steppe (semi-arid), and  Hot arid",89771.56384,0.498894781,,,,,0.123262312,,,,,8.308750922,12.10858158,12.11549506,17.29081628,,,,,,,,,,,0.030777679,0.047711743,0.5067578,0.415110389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.739252258,low
1290,0,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,104066.8141,0.3872661,,,,,340.9831906,,,,,9054.195667,4357.623079,3990.139627,4178.881689,5723.206731,29069.4115,45208.42826,40.33133486,1533.425545,2078.248167,,,,,17.49898161,18.95105101,4.259746816,5.685941663,15,25804.67755,37590.40601,45367.66516,54115.25757,0,0,0,0,0,0,0,0,0,available,0.164237454,high
4730,0,1,1,Deserts and Xeric Shrublands,"Desert (arid), and  Hot arid",131706.8933,0.135275628,1652.18072,13117.02005,27636.68865,80863.3761,4.716764758,,,,,0.645151404,8.332982382,3.237878784,3.227021294,,,,,,,0.189745,1.384010009,2.967729709,7.644944707,0.043448903,0.056013776,0.001797657,0.00268533,6,7634.783676,17511.0022,22205.04883,24827.06653,0,0,0,0,0,0,0,0,0,available,0,high
9484,0,1,1,Tropical and Subtropical Dry Broadleaf Forests,Tropical savannah with dry winter,92874.09497,0.432179213,,,,52615.04454,91.47830993,,,,3032.712135,7475.595158,9513.255106,10210.25678,11794.87691,768.8899406,1608.66199,2678.674396,,,,,,,70.18062107,39.72816482,46.20315519,20.99970272,22.95411608,4,5533.312836,7326.043457,7988.719177,8878.229004,0,0,0,0,0,0,0,0,0,available,0.1666316,low
12787,0,0,0,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,53945.67981,0.618343671,,,,,93.07996181,,,,,5448.511961,6763.867632,5076.44332,3291.971455,143.7475774,2267.433466,4559.129282,,,,,,,,18.81310001,12.21322846,60.1251539,72.52886313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,preliminary,0.957560271,low
12015,1,1,1,Temperate Broadleaf and Mixed Forests,"Snow with dry winter, and  Warm summer",84361.48499,0.361226998,,1312.707674,3405.801097,10847.62797,10.77762707,,,,,3819.461708,4555.056788,4004.749306,3870.205142,,,,,,,,2.576369845,2.548358185,2.648482297,19.53486683,20.08659394,0.123830474,0.154530974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.150083599,low
2275,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",476815.7732,0.482704442,7284.45639,201498.2559,312531.911,41966.02894,47.75348651,,192202.8333,264323.4794,40130.00223,24140.26438,57997.93282,36423.0497,46066.21568,1318.742756,39073.3099,38509.68842,,,321.540295,0.073982464,101.1986007,139.2527839,20.19400133,115.2615252,125.9636579,6.268234808,4.068937347,20,120921.5736,125056.755,133237.1325,151565.8738,0,0,0,0,0,0,0,0,0,available,0.440845389,high
5482,0,1,1,"Temperate Grasslands, Savannas, and Shrublands","Steppe (semi-arid), and  Cold arid",98294.53003,0.153959114,,,,,3.882936205,,,,,56.4700938,97.3495305,75.23063843,202.6022111,,13.087923,1.359932023,,,,,,,,0.599397232,0.985092754,0.00603603,0.007436731,2,185.7731495,6155.058228,12719.61694,13037.68213,0,0,0,0,0,0,0,0,0,available,0.004917575,high
1805,0,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",66333.20229,0.437950735,1526.640996,968.4712004,142.2943829,217.7598249,19.1551789,,,0.490205941,7.033889271,5.187099194,209.502962,194.0421439,432.3685478,19.64333179,74.18445429,109.7577762,,,,0.165053084,0.083231532,0.006531671,0.010100101,2.626062013,1.982851619,1.982149147,1.460594752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.310142526,high
1345,1,1,1,"Tropical and subtropical grasslands, savannas, and shrublands",Tropical savannah with dry winter,201233.9077,0.345562594,,,,,8.132956621,,,,,10302.28365,5002.023976,4436.563044,4915.542828,1907.507362,9197.196996,16985.68167,108.5439024,3177.824011,5082.487976,,,,,17.54574955,19.57903802,0.788706712,1.020571734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.110646618,high
10239,0,0,0,Tropical and Subtropical Moist Broadleaf Forests,Tropical monsoon,89023.00443,0.571379595,,,,,10.75843904,,,,,291.2757581,385.1605589,398.2316807,466.9393379,,,,,,,,,,,1.47295787,1.722829848,19.38868975,27.99560458,11,427.8562775,3354.857712,22317.77365,79119.84989,0,0,0,0,0,0,0,0,0,preliminary,0.756426224,low
2472,0,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical monsoon,122864.2198,0.551244006,479.1060321,1116.54337,125.3875791,2994.29599,3.196906115,,,,,4188.94878,6313.126094,8282.570688,10831.54975,,,,,,,0.056747045,0.133951695,0.015081772,0.360152984,30.58772279,40.00149444,3.425629267,5.665679499,16,40445.89056,65475.84265,89134.91418,122864.2198,0,0,0,0,0,0,0,0,0,available,0.678272079,low
3223,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",153301.1254,0.489797753,16154.29314,21796.46548,20434.81709,15654.035,142.4669784,0.148978578,0.284413874,20.07149303,1058.697755,3301.709654,5634.589307,13473.94816,16462.22441,3477.242503,8171.852348,15583.19291,,,,10.84996875,14.43659958,0.686734158,1.115580613,111.1776986,140.5200291,2.088773509,1.69840625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.470946577,high
2372,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",61816.7179,0.439842891,,,,,20.36780721,,,,,5418.519407,6027.348455,5140.87608,5086.684574,770.3768279,833.948303,493.6146692,,,193.0151508,,,,,15.30313406,13.91362796,2.187990965,1.749718548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.242183809,high
5348,0,1,1,Deserts and Xeric Shrublands,"Desert (arid), and  Hot arid",96487.30762,0.091475981,,,,,0.039860155,,,,,0.007242422,0.093545474,0.025742793,0.025710506,,,,,,,,,,,0.000345382,0.000446192,0.196909716,0.297920566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0,high
2489,0,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical monsoon,193544.1023,0.591999856,,,,,0.380401661,,,,,11823.49327,17819.12622,24174.87556,31641.92618,,3477.97439,18415.19794,,,,,,,,89.27850474,116.8554602,0.422680631,0.688079559,17,55080.47269,89104.42169,125687.6021,190392.2917,0,0,0,0,0,0,0,0,0,available,0.666529642,low
3754,1,1,1,"Temperate Grasslands, Savannas, and Shrublands","Snow, fully humid, and  Hot summer",903205.2395,0.485541445,8488823.46,13041392.39,5397722.069,7111296.564,106.4992936,,,,14922.15381,24404.30718,13171.16482,10169.33868,38389.75715,,4039.764672,70323.41349,,,,4512.706381,849.2031127,319.4249459,411.5763498,263.6618318,222.8319399,11.47932225,7.613517063,133,336729.7681,345863.482,318279.5024,286104.2016,0,0,0,0,0,0,0,0,0,available,0.480840663,high
9559,0,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,130992.3561,0.369163198,,,,,135.1568653,,,,,5126.700125,6546.282447,7093.714737,8343.111245,,59.81126003,693.8923726,,,,,,,,27.5161129,32.56699401,24.70356721,27.33257451,23,59383.76276,86234.54199,107000.4645,130992.3561,0,0,0,0,0,0,0,0,0,available,0.072171828,low
3334,0,0,1,Temperate Broadleaf and Mixed Forests,"Snow, fully humid, and  Warm summer",89594.2323,0.452489391,128982.2131,516595.3515,240721.6569,167374.4831,180.7674006,,,4614.308183,1022.826135,20085.50134,10842.842,30055.78542,32812.45647,1395.107509,19181.89046,18173.54727,,,,2.937753556,7.599776107,6.684127621,1.874645706,117.5803073,123.3223203,1.444411911,1.380343604,20,729.5627508,40484.97205,69141.21765,65561.95972,0,0,0,0,0,0,0,0,0,available,0.486783203,high
6010,0,1,1,Deserts and Xeric Shrublands,"Desert (arid), and  Hot arid",52487.25891,0.132247694,,,,,0.073612021,,,,,0.502677521,0.86657511,0.821666243,2.222559547,,,,,,,,,,,0.006413487,0.010286347,0.000158578,0.000219068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.00027578,high
4049,0,1,1,Flooded Grasslands and Savannas,"Desert (arid), and  Hot arid",122601.6808,0.39600054,,,,,208.1202931,,,,,435.7463532,674.2886453,832.0654874,1015.937713,755.7585763,1156.529922,1310.248841,,,,,,,,3.253291937,4.002052932,0.967918879,1.390496043,13,52057.07903,77592.40546,92663.40112,122601.6808,0,0,0,0,0,0,0,0,0,available,0.154240288,low
11723,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical rain forest,143373.0662,0.569817303,,,,,407.4582231,,,,,11073.64272,14338.52554,15856.12407,18146.41307,604.4733603,1127.232577,1024.838256,,,,,,,,59.10351716,67.63427164,71.98598185,84.63416309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.790469601,low
356,0,0,0,"Temperate Grasslands, Savannas, and Shrublands","Mild temperate, fully humid, and  Hot summer",80983.21809,0.489551368,,,,,12.70596247,,,,,4773.074093,5451.642016,6171.859119,6332.643908,2656.239172,9461.74145,6384.51263,,,489.169793,,,,,28.08891625,26.10480568,0.979368937,0.52377689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.491448401,high
12885,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical monsoon,137268.5622,0.438977152,,376.5975935,1118.722688,1856.871247,113.384446,,,,,9891.282593,12807.36117,14615.13819,16726.85736,605.9471416,1596.658293,1562.189272,,,,,0.711295584,1.359967155,1.23523449,54.63747694,62.61386432,38.47771423,43.58314127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.283348577,low
4827,0,0,0,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,94821.17188,,,,,,0.00772597,,,,,123.6792431,181.5719621,241.9671912,316.2926646,,,,,,,,,,,0.895958322,1.172320216,0.018532985,0.0327937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.381152716,low
2228,1,1,1,"Mediterranean Forests, Woodlands, and Scrub","Mild temperate with dry summer, and  Hot summer",909727.3216,0.385298653,112668.6089,58779.8119,76750.9776,62308.24817,23.95363233,3746.775994,4260.157164,5062.253656,2959.591534,205422.8986,228635.6228,187323.1348,185017.9893,79642.41258,80597.83989,52241.3027,,,1835.709537,9.404893405,9.047464493,3.623137517,1.926470231,551.9443476,492.656554,1.479775944,1.018541248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.091106264,high
7109,1,1,1,Deserts and Xeric Shrublands,"Steppe (semi-arid), and  Hot arid",617504.7775,0.369859725,,,,35442.11646,131.7722979,,,,10581.55678,18709.77631,23809.6163,26472.31738,30431.37748,6954.94295,10406.6979,14004.08226,,,,,,,49.24947477,103.0708763,119.3223951,9.071692248,8.74166817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.045211957,low
7210,0,0,1,Tropical and Subtropical Moist Broadleaf Forests,"Steppe (semi-arid), and  Hot arid",59194.60156,0.390699502,,,,,22.09413345,,,,,708.3442349,901.4214205,1010.299223,1169.37973,,83.91294211,180.5064613,,,,,,,,3.93025838,4.579351438,1.619421132,2.029294991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.189739981,low
4524,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate with dry summer, and  Hot summer",324305.3347,0.245856402,,,,,19.74160073,,,,,13155.69593,13204.84322,12830.71569,7014.153462,,,,,,,,,,,62.22302113,70.55773746,4.007316411,4.687936336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.001968223,high
6306,1,1,1,Deserts and Xeric Shrublands,"Desert (arid), and  Hot arid",480101.4127,0.175552741,,,,,3.163243314,,,,,6352.920134,9881.059978,12332.71688,15036.66324,3063.260873,7170.135221,7916.103724,,,,,,,,45.56806211,55.55860542,3.30592996,4.247307765,20,163993.2952,273849.0327,368673.7732,480101.4127,0,0,0,0,0,0,0,0,0,available,0,low
2729,0,1,1,"Tropical and subtropical grasslands, savannas, and shrublands",Tropical savannah with dry winter,110878.8333,0.415368534,,,,,0.517482478,,,,,1747.960483,2634.339904,3455.710943,4529.792819,,,,,,,,,,,12.76203868,16.72876918,0.15644066,0.223109261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.119131808,low
1998,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",320960.2647,0.431022435,346279.2869,114769.538,200861.6972,212212.8338,60.72623687,157.5468292,,288.0553695,2158.031479,100475.0977,112298.98,92090.13284,89561.29305,70944.79973,72214.61848,56233.29636,,,764.0295431,18.53919782,5.987441432,5.550476241,4.696451095,274.3904172,233.325343,8.671752514,5.760111856,51,155423.54,155638.1754,152948.1914,149779.4839,0,0,0,0,0,0,0,0,0,available,0.286384209,high
3230,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Hot summer",67828.66589,0.44918926,,,,,14.2211312,,,,,1740.170013,3784.660668,3070.750219,4233.26446,,163.7789307,322.3497611,,,,,,,,15.05323072,19.4909362,3.276729603,3.15932563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.236200154,high
8647,1,1,1,Tropical and Subtropical Dry Broadleaf Forests,Tropical savannah with dry winter,191449.2686,,,,,,38.0832155,,,,,2853.483779,3631.275792,3665.764631,4231.444317,662.9430736,763.9618726,1174.697589,,,,,,,,14.26547244,16.57903134,6.582782114,7.330746482,0,0,0,0,0,7,0.011183,0.044826001,0.06978,0.089662999,92283.31934,122617.9194,149749.6138,150566.3213,available,0.302463789,low
1128,0,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate, fully humid, and  Hot summer",83516.67834,0.423413018,,,,,177.6716669,,,,,4205.014472,2044.676,1647.238059,1844.426335,410.0323832,1641.223671,3213.123281,5.403344423,592.6609838,484.5340155,,,,,6.350895093,7.128184575,2.173008912,2.918765015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.192269225,high
222,0,0,0,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,172978.2899,0.467527919,13419.08943,32069.0674,50964.41332,91970.26521,15.83320275,,,,,1891.17445,2489.756158,3225.684737,2947.060696,,,,,,,0.925325781,2.38857822,3.513113322,3.396877804,12.12050443,11.0936491,10.46872775,6.77289243,16,5059.749,13489.50112,23514.33479,50583.85076,42,5.415194988,8.132212639,13.64980602,18.12665176,13078.25604,34475.4303,61295.33792,129794.7241,available,0.272640776,low
12859,0,0,0,Tropical and Subtropical Moist Broadleaf Forests,Tropical monsoon,110003.6034,0.580808296,,,,,15.8654031,,,,,6402.673913,7948.412918,6405.822611,4140.259285,243.8039076,4234.903518,7720.486674,,,,,,,,23.74005408,15.36087375,12.1200115,14.92062957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,preliminary,0.817164446,low
11678,0,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical rain forest,104222.407,0.52505945,,,,,151.3141789,,,,,12887.30763,16679.16701,18393.55734,21022.42784,3195.507373,5540.23186,4796.336336,,,,,,,,69.61879018,80.15450164,34.51136799,40.17638074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.525969865,low
6661,0,1,1,Deserts and Xeric Shrublands,"Steppe (semi-arid), and  Hot arid",138147.2215,0.374844496,,,,,349.477991,,,,,8223.341258,10464.81995,11983.2316,13845.81325,651.0312508,2181.538718,3468.575794,,,,,,,,46.62991274,54.24260114,43.56137866,49.24974323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.108669939,low
394,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,703187.5068,0.380245758,11.8936951,467.5827233,1125.553675,827.1236049,47.75111599,,,,,4748.744137,6251.783058,6596.07276,6024.959172,,0.114419231,89.93007561,,,,0.011542633,0.440462925,0.052070121,0.038081419,24.78461694,22.67381766,0.438495855,0.495946549,0,0,0,0,0,84,32.38212204,45.71769333,47.10139847,61.01360321,187792.742,344035.9292,480048.0349,703187.5068,available,0.103055029,low
4472,0,0,1,"Tropical and subtropical grasslands, savannas, and shrublands","Steppe (semi-arid), and  Hot arid",89743.89246,0.349951902,,,,,0.007392144,,,,,2730.131842,2577.383344,4166.884965,5375.837991,60.09726653,3015.205491,7699.280984,,,,,,,,15.54990195,20.05284889,0.05333755,0.078609239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.007955808,low
5738,0,0,0,Deserts and Xeric Shrublands,"Steppe (semi-arid), and  Cold arid",73739.39905,0.164135821,,,,,3.432926237,,,,,94.55868386,163.0111656,139.0988216,375.2949185,,50.87444159,5.256104699,,,,,,,,1.133101023,1.920188657,0.003750703,0.004692726,1,13.21450806,760.6004028,1404.264893,1986.548218,0,0,0,0,0,0,0,0,0,available,0.000937301,high
679,0,0,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Hot summer",102684.9922,0.540526541,35390.07005,61508.15082,77907.67123,74061.10788,6.650490836,7.986579829,95.10038257,999.8203715,1590.224014,8975.533635,10251.52181,9720.783499,9740.734946,8789.713625,20475.64034,13795.93711,,,711.3390119,32.91146303,9.354774572,10.53728011,9.602231801,44.37290852,40.3783676,0.53347121,0.411320183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.889285363,high
908,0,0,0,"Mediterranean Forests, Woodlands, and Scrub","Mild temperate with dry summer, and  Warm summer",52372.98291,0.358851454,61.09320149,3431.52736,121975.4344,150956.7945,9.323506468,,,,,848.617007,1716.557753,2314.017369,2590.064782,149.1225017,438.1717383,607.2279776,,,,0.007377083,0.079566399,1.314278213,1.574148891,8.679499868,9.70104074,0.571502935,0.525646569,11,23423.92047,32549.6947,37559.08167,41837.51501,0,0,0,0,0,0,0,0,0,available,0.169247308,high
342,0,1,1,"Tropical and subtropical grasslands, savannas, and shrublands","Mild temperate, fully humid, and  Hot summer",90254.82496,0.493682591,,,,,227.2726763,,,,,7536.006884,8607.386769,7105.342088,7336.963912,4718.68228,8511.698173,5722.526503,,,585.7272639,,,,,32.28220873,30.14824288,1.932016603,1.668309764,15,608.6318202,1268.288812,1844.52129,1819.698843,0,0,0,0,0,0,0,0,0,available,0.792438955,high
6076,1,1,1,Montane Grasslands and Shrublands,"Snow with dry summer, and  Warm summer",51700.96777,,,,,,0.594908862,,,,,1.67813004,3.724540578,7.465781184,9.495370133,,,,,,,,,,,0.027663554,0.035282791,0.054256334,0.046083467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0,low
11337,0,1,1,Temperate Broadleaf and Mixed Forests,"Snow with dry winter, and  Hot summer",95863.21552,0.365271654,,,,,31.67067212,,,,,6624.577209,7900.409875,5441.250209,5280.810695,,,,,,,,,,,26.50957935,27.30914262,1.014554169,1.125811594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.075832028,low
13111,0,0,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical rain forest,85442.81348,0.416681498,,,,,,,,,,43.06940249,109.3039751,225.0073823,240.5036525,,,,,,,,,,,0.833729962,0.893659065,0.019966643,0.009318335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.213011509,low
7555,0,0,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,59294.08057,0.413017372,,,,,12.11155393,,,,,422.761505,537.9964582,597.1656681,696.3732657,,,,,,,,,,,2.322563165,2.725280475,1.024893353,1.019185975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.40706235,low
992,0,1,1,Temperate Broadleaf and Mixed Forests,"Snow, fully humid, and  Hot summer",76268.87146,0.539709342,,,,,69.02724156,,,,,6410.648698,7322.031698,5621.300718,5570.978688,7285.474199,12708.66282,8526.715364,,,277.9418689,,,,,25.68372351,23.12933392,0.787204627,0.571546186,29,40862.48032,42652.55925,47410.16721,49644.77209,0,0,0,0,0,0,0,0,0,available,0.618666891,high
2061,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",73946.3996,0.464870167,619.5022673,272.493764,546.0982385,1315.450555,10.90593329,,,,8.142664307,14132.63792,15824.21232,12651.04923,12272.78619,4026.145379,4022.313698,2426.385314,,,188.9665839,0.006899793,0.003390319,0.006480433,0.014521421,38.19199174,31.97701342,2.412331732,1.627731773,22,55051.414,58741.89656,60346.12077,63497.92667,0,0,0,0,0,0,0,0,0,available,0.377434066,high
1580,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate with dry summer, and  Warm summer",59615.38167,0.418327763,,,,2089.581359,61.93439657,,,,4.772400349,444.6280516,2159.559755,2053.482798,2629.464857,1056.496449,535.4007594,698.7938664,,,38.3882803,,,,0.022280711,6.058124523,7.111637451,0.327931632,0.245224221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.365037651,high
9351,1,1,1,Tropical and Subtropical Dry Broadleaf Forests,"Mild temperate with dry winter, and  Hot summer",204012.4192,0.513315824,,,,,39.22424541,,,,,2802.872957,3566.873755,4179.410683,4834.097035,,430.5487173,840.0917678,,,,,,,,16.25961614,18.93209241,5.502217666,6.167597735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.471086214,low
9866,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical monsoon,572031.1779,0.49201909,,,,,984.346633,,,,,26734.9655,36484.87006,39887.35357,46453.65844,,,,,,,,,,,147.1407433,171.36329,69.88480806,83.35344797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.46167807,low
1920,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",258189.2551,0.452500781,69.03912412,74.60807504,48.67342804,2621.687539,33.01065339,,0.127509016,0.928815129,731.5060373,37.68648917,1002.900238,990.4892564,2005.765789,502.9472505,1956.865688,2748.059463,,,,0.019399533,0.005781181,0.00135189,0.093998711,18.95422139,12.06825961,5.922792896,4.116450354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.350691455,high
959,1,1,1,Temperate Broadleaf and Mixed Forests,"Snow, fully humid, and  Warm summer",97961.94858,0.467285821,,,,,3.590644433,,,,,6494.817267,5107.525901,5853.50122,7229.893087,6727.148978,9100.371058,6865.119783,,,144.3690455,,,,,24.35670705,28.37344028,0.291717616,0.326761112,5,4204.887596,4898.74427,5296.144302,5886.82962,0,0,0,0,0,0,0,0,0,available,0.462130205,high
1222,0,0,0,"Tropical and subtropical grasslands, savannas, and shrublands",Tropical savannah with dry winter,68083.46533,0.361278442,,,,,18.74784461,,,,,5997.277086,2902.727505,3021.447219,3179.610787,2444.520793,14826.60066,25725.54358,55.26187354,744.152468,2123.295523,,,,,12.71670862,13.70734018,0.743831483,1.013254313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.057204044,high
3246,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Hot summer",112515.54,0.482243134,8695.57429,2639.719754,6212.142314,35574.14914,69.65428891,,,,6479.685798,3932.607819,5615.571304,5678.279123,7636.275789,33.96804184,878.5587272,887.9547697,,,,0.760302133,0.231151542,0.542558822,1.53334204,26.14766415,31.81729961,9.068513653,6.495492456,38,111885.7278,118411.6347,114840.1908,103880.8447,0,0,0,0,0,0,0,0,0,available,0.403268359,high
11144,1,1,1,Temperate Broadleaf and Mixed Forests,"Snow with dry winter, and  Hot summer",779402.1483,0.262508204,477077.343,700795.5282,1818193.998,5791036.484,171.0035318,,,,,68157.26875,81283.74659,108126.6599,104988.8745,,,,,,,1295.795269,1375.399373,1360.446714,1413.894447,521.3105406,534.4097341,2.295023255,3.0946365,0,0,0,0,0,119,46.53448868,64.00414276,67.66427612,73.10643768,459802.3829,626309.8693,707836.8802,779402.1483,available,0.006747098,low
4669,1,1,1,"Tropical and subtropical grasslands, savannas, and shrublands","Desert (arid), and  Hot arid",335979.2154,0.2592096,,,,,1.977932742,,,,,12158.94549,17213.81796,30926.58839,32929.07871,20740.27934,403056.8389,327934.9,,,,,,,,118.2877153,124.4342565,0.535124941,0.844602196,36,108785.5912,183684.4895,252553.3159,328628.8197,0,0,0,0,0,0,0,0,0,available,0.009809507,low
444,0,1,1,Flooded Grasslands and Savannas,Tropical savannah with dry winter,100378.4246,0.188684179,,,,,5.541181358,,,,,694.5845874,443.1686342,310.1978045,240.4858674,81.03566743,94.96389732,77.48123409,,,,,,,,1.16936343,0.92371504,0.221811217,0.230036088,11,45869.29714,68186.52892,79171.39539,100378.4246,0,0,0,0,0,0,0,0,0,available,0.004836294,high
10228,0,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical monsoon,129613.4399,0.489578242,,,,,6.688494951,,,,,2897.035659,3830.817141,4139.113549,4852.381862,,903.4945451,602.256662,,,,,,,,15.30838903,17.90231902,12.20817195,17.54570813,8,25203.8892,128859.7927,173775.8433,129613.4399,0,0,0,0,0,0,0,0,0,preliminary,0.557297387,low
8287,1,1,1,Tropical and Subtropical Dry Broadleaf Forests,"Mild temperate with dry summer, and  Hot summer",133909.1766,,,,,,6.680347941,,,,,222.1890828,282.7525316,317.1020113,369.7205998,,,,,,,,,,,1.233306438,1.446917691,1.018363001,1.12843095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.602598901,low
195,0,0,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate, fully humid, and  Warm summer",69576.46899,0.500962949,,,,,7.242665706,,,,,1282.185044,1688.019799,1727.597607,1571.68326,14.37196175,75.57490504,82.67859535,,,,,,,,6.489021236,5.91089002,0.79876944,0.853698775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.53889417,low
1351,0,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,104663.097,0.430102616,,,,,95.390666,,,,,2944.58701,1434.638911,1405.219083,1590.275702,47.89652967,483.8224026,1209.314589,9.264660046,848.9516674,717.4390824,,,,,5.335379906,6.036301305,0.074741121,0.096683654,22,43706.53186,65028.68527,76601.83536,92370.02374,0,0,0,0,0,0,0,0,0,available,0.197626368,high
11575,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate, fully humid, and  Hot summer",324439.069,0.366872277,,5490.874915,14245.9183,45373.88963,689.3430119,,,,,47865.1403,57083.54213,69273.55811,67254.84045,,,,,,,,10.77653626,10.65937493,11.07816009,334.4706266,342.9386291,11.08685885,11.85898796,82,193423.7098,262623.8132,284905.3196,301669.2125,0,0,0,0,0,0,0,0,0,available,0.164786303,low
